Dataset,Feature_Noise,Label_Noise,Model,C,k,Train Acc,Test Acc
breast_cancer,Clean,10%,SKiP-multiply-minmax,1000.0,7.0,0.7582417582417582,0.7982456140350878
breast_cancer,Clean,10%,SKiP-average,1000.0,7.0,0.9010989010989011,0.8859649122807017
breast_cancer,Clean,10%,SKiP-average-minmax,1000.0,7.0,0.9010989010989011,0.8859649122807017
breast_cancer,Clean,10%,KNNSVM,10000.0,3.0,0.8175824175824176,0.8333333333333334
breast_cancer,Clean,10%,SKiP-multiply,10000.0,3.0,0.8527472527472527,0.8859649122807017
breast_cancer,Clean,10%,SKiP-multiply-minmax,10000.0,3.0,0.8527472527472527,0.8859649122807017
breast_cancer,Clean,10%,SKiP-average,10000.0,3.0,0.8879120879120879,0.8771929824561403
breast_cancer,Clean,10%,SKiP-average-minmax,10000.0,3.0,0.8879120879120879,0.8771929824561403
breast_cancer,Clean,10%,KNNSVM,10000.0,5.0,0.8681318681318682,0.868421052631579
breast_cancer,Clean,10%,SKiP-multiply,10000.0,5.0,0.8549450549450549,0.8771929824561403
breast_cancer,Clean,10%,SKiP-multiply-minmax,10000.0,5.0,0.8549450549450549,0.8771929824561403
breast_cancer,Clean,10%,SKiP-average,10000.0,5.0,0.9010989010989011,0.8771929824561403
breast_cancer,Clean,10%,SKiP-average-minmax,10000.0,5.0,0.9010989010989011,0.8771929824561403
breast_cancer,Clean,10%,KNNSVM,10000.0,7.0,0.8923076923076924,0.8771929824561403
breast_cancer,Clean,10%,SKiP-multiply,10000.0,7.0,0.8549450549450549,0.868421052631579
breast_cancer,Clean,10%,SKiP-multiply-minmax,10000.0,7.0,0.8549450549450549,0.868421052631579
breast_cancer,Clean,10%,SKiP-average,10000.0,7.0,0.8461538461538461,0.868421052631579
breast_cancer,Clean,10%,SKiP-average-minmax,10000.0,7.0,0.8461538461538461,0.868421052631579
breast_cancer,Clean,15%,NaiveSVM,0.1,,0.843956043956044,0.7807017543859649
breast_cancer,Clean,15%,ProbSVM,0.1,,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,NaiveSVM,1.0,,0.8505494505494505,0.7631578947368421
breast_cancer,Clean,15%,ProbSVM,1.0,,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,NaiveSVM,10.0,,0.8527472527472527,0.7543859649122807
breast_cancer,Clean,15%,ProbSVM,10.0,,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,NaiveSVM,100.0,,0.8549450549450549,0.7368421052631579
breast_cancer,Clean,15%,ProbSVM,100.0,,0.6307692307692307,0.6491228070175439
breast_cancer,Clean,15%,NaiveSVM,1000.0,,0.7934065934065934,0.7280701754385965
breast_cancer,Clean,15%,ProbSVM,1000.0,,0.8065934065934066,0.7631578947368421
breast_cancer,Clean,15%,NaiveSVM,10000.0,,0.7362637362637363,0.7192982456140351
breast_cancer,Clean,15%,ProbSVM,10000.0,,0.8175824175824176,0.7719298245614035
breast_cancer,Clean,15%,KNNSVM,0.1,3.0,0.8417582417582418,0.8070175438596491
breast_cancer,Clean,15%,SKiP-multiply,0.1,3.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-multiply-minmax,0.1,3.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-average,0.1,3.0,0.843956043956044,0.8070175438596491
breast_cancer,Clean,15%,SKiP-average-minmax,0.1,3.0,0.843956043956044,0.8070175438596491
breast_cancer,Clean,15%,KNNSVM,0.1,5.0,0.8461538461538461,0.7982456140350878
breast_cancer,Clean,15%,SKiP-multiply,0.1,5.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-multiply-minmax,0.1,5.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-average,0.1,5.0,0.8461538461538461,0.8070175438596491
breast_cancer,Clean,15%,SKiP-average-minmax,0.1,5.0,0.8461538461538461,0.8070175438596491
breast_cancer,Clean,15%,KNNSVM,0.1,7.0,0.843956043956044,0.7982456140350878
breast_cancer,Clean,15%,SKiP-multiply,0.1,7.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-multiply-minmax,0.1,7.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-average,0.1,7.0,0.843956043956044,0.8070175438596491
breast_cancer,Clean,15%,SKiP-average-minmax,0.1,7.0,0.843956043956044,0.8070175438596491
breast_cancer,Clean,15%,KNNSVM,1.0,3.0,0.8549450549450549,0.7894736842105263
breast_cancer,Clean,15%,SKiP-multiply,1.0,3.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-multiply-minmax,1.0,3.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-average,1.0,3.0,0.8527472527472527,0.7894736842105263
breast_cancer,Clean,15%,SKiP-average-minmax,1.0,3.0,0.8527472527472527,0.7894736842105263
breast_cancer,Clean,15%,KNNSVM,1.0,5.0,0.843956043956044,0.7807017543859649
breast_cancer,Clean,15%,SKiP-multiply,1.0,5.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-multiply-minmax,1.0,5.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-average,1.0,5.0,0.8461538461538461,0.7807017543859649
breast_cancer,Clean,15%,SKiP-average-minmax,1.0,5.0,0.8461538461538461,0.7807017543859649
breast_cancer,Clean,15%,KNNSVM,1.0,7.0,0.8505494505494505,0.7807017543859649
breast_cancer,Clean,15%,SKiP-multiply,1.0,7.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-multiply-minmax,1.0,7.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-average,1.0,7.0,0.8505494505494505,0.7807017543859649
breast_cancer,Clean,15%,SKiP-average-minmax,1.0,7.0,0.8505494505494505,0.7807017543859649
breast_cancer,Clean,15%,KNNSVM,10.0,3.0,0.8571428571428571,0.7631578947368421
breast_cancer,Clean,15%,SKiP-multiply,10.0,3.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-multiply-minmax,10.0,3.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-average,10.0,3.0,0.8461538461538461,0.7368421052631579
breast_cancer,Clean,15%,SKiP-average-minmax,10.0,3.0,0.8461538461538461,0.7368421052631579
breast_cancer,Clean,15%,KNNSVM,10.0,5.0,0.8461538461538461,0.7631578947368421
breast_cancer,Clean,15%,SKiP-multiply,10.0,5.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-multiply-minmax,10.0,5.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-average,10.0,5.0,0.8483516483516483,0.7807017543859649
breast_cancer,Clean,15%,SKiP-average-minmax,10.0,5.0,0.8483516483516483,0.7807017543859649
breast_cancer,Clean,15%,KNNSVM,10.0,7.0,0.8571428571428571,0.7719298245614035
breast_cancer,Clean,15%,SKiP-multiply,10.0,7.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-multiply-minmax,10.0,7.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,15%,SKiP-average,10.0,7.0,0.8549450549450549,0.7719298245614035
breast_cancer,Clean,15%,SKiP-average-minmax,10.0,7.0,0.8549450549450549,0.7719298245614035
breast_cancer,Clean,15%,KNNSVM,100.0,3.0,0.8593406593406593,0.7807017543859649
breast_cancer,Clean,15%,SKiP-multiply,100.0,3.0,0.6241758241758242,0.631578947368421
breast_cancer,Clean,15%,SKiP-multiply-minmax,100.0,3.0,0.621978021978022,0.631578947368421
breast_cancer,Clean,15%,SKiP-average,100.0,3.0,0.8549450549450549,0.7719298245614035
breast_cancer,Clean,15%,SKiP-average-minmax,100.0,3.0,0.8549450549450549,0.7719298245614035
breast_cancer,Clean,15%,KNNSVM,100.0,5.0,0.8043956043956044,0.7192982456140351
breast_cancer,Clean,15%,SKiP-multiply,100.0,5.0,0.6241758241758242,0.6403508771929824
breast_cancer,Clean,15%,SKiP-multiply-minmax,100.0,5.0,0.6241758241758242,0.631578947368421
breast_cancer,Clean,15%,SKiP-average,100.0,5.0,0.8593406593406593,0.7543859649122807
breast_cancer,Clean,15%,SKiP-average-minmax,100.0,5.0,0.8571428571428571,0.7631578947368421
breast_cancer,Clean,15%,KNNSVM,100.0,7.0,0.8571428571428571,0.7807017543859649
breast_cancer,Clean,15%,SKiP-multiply,100.0,7.0,0.6241758241758242,0.6403508771929824
breast_cancer,Clean,15%,SKiP-multiply-minmax,100.0,7.0,0.6241758241758242,0.631578947368421
breast_cancer,Clean,15%,SKiP-average,100.0,7.0,0.8549450549450549,0.7719298245614035
breast_cancer,Clean,15%,SKiP-average-minmax,100.0,7.0,0.8549450549450549,0.7719298245614035
breast_cancer,Clean,15%,KNNSVM,1000.0,3.0,0.8131868131868132,0.7807017543859649
breast_cancer,Clean,15%,SKiP-multiply,1000.0,3.0,0.8043956043956044,0.7631578947368421
breast_cancer,Clean,15%,SKiP-multiply-minmax,1000.0,3.0,0.8021978021978022,0.7631578947368421
breast_cancer,Clean,15%,SKiP-average,1000.0,3.0,0.7934065934065934,0.7280701754385965
breast_cancer,Clean,15%,SKiP-average-minmax,1000.0,3.0,0.8483516483516483,0.7631578947368421
breast_cancer,Clean,15%,KNNSVM,1000.0,5.0,0.810989010989011,0.7894736842105263
breast_cancer,Clean,15%,SKiP-multiply,1000.0,5.0,0.8021978021978022,0.7631578947368421
breast_cancer,Clean,15%,SKiP-multiply-minmax,1000.0,5.0,0.8021978021978022,0.7631578947368421
breast_cancer,Clean,15%,SKiP-average,1000.0,5.0,0.8593406593406593,0.7631578947368421
breast_cancer,Clean,15%,SKiP-average-minmax,1000.0,5.0,0.8571428571428571,0.7631578947368421
breast_cancer,Clean,15%,KNNSVM,1000.0,7.0,0.843956043956044,0.7368421052631579
breast_cancer,Clean,15%,SKiP-multiply,1000.0,7.0,0.8043956043956044,0.7631578947368421
breast_cancer,Clean,15%,SKiP-multiply-minmax,1000.0,7.0,0.8021978021978022,0.7631578947368421
breast_cancer,Clean,15%,SKiP-average,1000.0,7.0,0.8417582417582418,0.7543859649122807
breast_cancer,Clean,15%,SKiP-average-minmax,1000.0,7.0,0.843956043956044,0.7631578947368421
breast_cancer,Clean,15%,KNNSVM,10000.0,3.0,0.8351648351648352,0.7807017543859649
breast_cancer,Clean,15%,SKiP-multiply,10000.0,3.0,0.8241758241758241,0.7719298245614035
breast_cancer,Clean,15%,SKiP-multiply-minmax,10000.0,3.0,0.8241758241758241,0.7719298245614035
breast_cancer,Clean,15%,SKiP-average,10000.0,3.0,0.8087912087912088,0.7456140350877193
breast_cancer,Clean,15%,SKiP-average-minmax,10000.0,3.0,0.8087912087912088,0.7456140350877193
breast_cancer,Clean,15%,KNNSVM,10000.0,5.0,0.8065934065934066,0.7631578947368421
breast_cancer,Clean,15%,SKiP-multiply,10000.0,5.0,0.8241758241758241,0.7719298245614035
breast_cancer,Clean,15%,SKiP-multiply-minmax,10000.0,5.0,0.8241758241758241,0.7719298245614035
breast_cancer,Clean,15%,SKiP-average,10000.0,5.0,0.8021978021978022,0.7456140350877193
breast_cancer,Clean,15%,SKiP-average-minmax,10000.0,5.0,0.8021978021978022,0.7456140350877193
breast_cancer,Clean,15%,KNNSVM,10000.0,7.0,0.8087912087912088,0.7807017543859649
breast_cancer,Clean,15%,SKiP-multiply,10000.0,7.0,0.8241758241758241,0.7719298245614035
breast_cancer,Clean,15%,SKiP-multiply-minmax,10000.0,7.0,0.8241758241758241,0.7719298245614035
breast_cancer,Clean,15%,SKiP-average,10000.0,7.0,0.8263736263736263,0.7543859649122807
breast_cancer,Clean,15%,SKiP-average-minmax,10000.0,7.0,0.8263736263736263,0.7543859649122807
breast_cancer,Clean,20%,NaiveSVM,0.1,,0.7912087912087912,0.7280701754385965
breast_cancer,Clean,20%,ProbSVM,0.1,,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,NaiveSVM,1.0,,0.789010989010989,0.7631578947368421
breast_cancer,Clean,20%,ProbSVM,1.0,,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,NaiveSVM,10.0,,0.789010989010989,0.7631578947368421
breast_cancer,Clean,20%,ProbSVM,10.0,,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,NaiveSVM,100.0,,0.7912087912087912,0.7631578947368421
breast_cancer,Clean,20%,ProbSVM,100.0,,0.6307692307692307,0.6052631578947368
breast_cancer,Clean,20%,NaiveSVM,1000.0,,0.7912087912087912,0.7631578947368421
breast_cancer,Clean,20%,ProbSVM,1000.0,,0.7494505494505495,0.6929824561403509
breast_cancer,Clean,20%,NaiveSVM,10000.0,,0.41318681318681316,0.3508771929824561
breast_cancer,Clean,20%,ProbSVM,10000.0,,0.7670329670329671,0.7017543859649122
breast_cancer,Clean,20%,KNNSVM,0.1,3.0,0.789010989010989,0.7456140350877193
breast_cancer,Clean,20%,SKiP-multiply,0.1,3.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-multiply-minmax,0.1,3.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-average,0.1,3.0,0.789010989010989,0.7456140350877193
breast_cancer,Clean,20%,SKiP-average-minmax,0.1,3.0,0.789010989010989,0.7456140350877193
breast_cancer,Clean,20%,KNNSVM,0.1,5.0,0.7912087912087912,0.7456140350877193
breast_cancer,Clean,20%,SKiP-multiply,0.1,5.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-multiply-minmax,0.1,5.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-average,0.1,5.0,0.789010989010989,0.7456140350877193
breast_cancer,Clean,20%,SKiP-average-minmax,0.1,5.0,0.789010989010989,0.7456140350877193
breast_cancer,Clean,20%,KNNSVM,0.1,7.0,0.7912087912087912,0.7456140350877193
breast_cancer,Clean,20%,SKiP-multiply,0.1,7.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-multiply-minmax,0.1,7.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-average,0.1,7.0,0.7868131868131868,0.7456140350877193
breast_cancer,Clean,20%,SKiP-average-minmax,0.1,7.0,0.7868131868131868,0.7456140350877193
breast_cancer,Clean,20%,KNNSVM,1.0,3.0,0.7912087912087912,0.7456140350877193
breast_cancer,Clean,20%,SKiP-multiply,1.0,3.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-multiply-minmax,1.0,3.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-average,1.0,3.0,0.789010989010989,0.7456140350877193
breast_cancer,Clean,20%,SKiP-average-minmax,1.0,3.0,0.789010989010989,0.7456140350877193
breast_cancer,Clean,20%,KNNSVM,1.0,5.0,0.7956043956043956,0.7456140350877193
breast_cancer,Clean,20%,SKiP-multiply,1.0,5.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-multiply-minmax,1.0,5.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-average,1.0,5.0,0.7956043956043956,0.7456140350877193
breast_cancer,Clean,20%,SKiP-average-minmax,1.0,5.0,0.7956043956043956,0.7456140350877193
breast_cancer,Clean,20%,KNNSVM,1.0,7.0,0.7956043956043956,0.7368421052631579
breast_cancer,Clean,20%,SKiP-multiply,1.0,7.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-multiply-minmax,1.0,7.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-average,1.0,7.0,0.7912087912087912,0.7456140350877193
breast_cancer,Clean,20%,SKiP-average-minmax,1.0,7.0,0.7912087912087912,0.7456140350877193
breast_cancer,Clean,20%,KNNSVM,10.0,3.0,0.8087912087912088,0.7456140350877193
breast_cancer,Clean,20%,SKiP-multiply,10.0,3.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-multiply-minmax,10.0,3.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-average,10.0,3.0,0.789010989010989,0.7456140350877193
breast_cancer,Clean,20%,SKiP-average-minmax,10.0,3.0,0.789010989010989,0.7456140350877193
breast_cancer,Clean,20%,KNNSVM,10.0,5.0,0.8065934065934066,0.7280701754385965
breast_cancer,Clean,20%,SKiP-multiply,10.0,5.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-multiply-minmax,10.0,5.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-average,10.0,5.0,0.7912087912087912,0.7368421052631579
breast_cancer,Clean,20%,SKiP-average-minmax,10.0,5.0,0.7912087912087912,0.7368421052631579
breast_cancer,Clean,20%,KNNSVM,10.0,7.0,0.8043956043956044,0.7456140350877193
breast_cancer,Clean,20%,SKiP-multiply,10.0,7.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-multiply-minmax,10.0,7.0,0.5978021978021978,0.5964912280701754
breast_cancer,Clean,20%,SKiP-average,10.0,7.0,0.8021978021978022,0.7368421052631579
breast_cancer,Clean,20%,SKiP-average-minmax,10.0,7.0,0.8021978021978022,0.7368421052631579
breast_cancer,Clean,20%,KNNSVM,100.0,3.0,0.7912087912087912,0.7456140350877193
breast_cancer,Clean,20%,SKiP-multiply,100.0,3.0,0.6241758241758242,0.6140350877192983
breast_cancer,Clean,20%,SKiP-multiply-minmax,100.0,3.0,0.6197802197802198,0.6140350877192983
breast_cancer,Clean,20%,SKiP-average,100.0,3.0,0.7912087912087912,0.7456140350877193
breast_cancer,Clean,20%,SKiP-average-minmax,100.0,3.0,0.7912087912087912,0.7456140350877193
breast_cancer,Clean,20%,KNNSVM,100.0,5.0,0.8065934065934066,0.7192982456140351
breast_cancer,Clean,20%,SKiP-multiply,100.0,5.0,0.6197802197802198,0.6140350877192983
breast_cancer,Clean,20%,SKiP-multiply-minmax,100.0,5.0,0.6131868131868132,0.6052631578947368
breast_cancer,Clean,20%,SKiP-average,100.0,5.0,0.789010989010989,0.7456140350877193
breast_cancer,Clean,20%,SKiP-average-minmax,100.0,5.0,0.7912087912087912,0.7456140350877193
breast_cancer,Clean,20%,KNNSVM,100.0,7.0,0.8087912087912088,0.7280701754385965
breast_cancer,Clean,20%,SKiP-multiply,100.0,7.0,0.621978021978022,0.6140350877192983
breast_cancer,Clean,20%,SKiP-multiply-minmax,100.0,7.0,0.6197802197802198,0.6052631578947368
breast_cancer,Clean,20%,SKiP-average,100.0,7.0,0.7934065934065934,0.7368421052631579
breast_cancer,Clean,20%,SKiP-average-minmax,100.0,7.0,0.7934065934065934,0.7368421052631579
breast_cancer,Clean,20%,KNNSVM,1000.0,3.0,0.8,0.7456140350877193
breast_cancer,Clean,20%,SKiP-multiply,1000.0,3.0,0.7538461538461538,0.7017543859649122
breast_cancer,Clean,20%,SKiP-multiply-minmax,1000.0,3.0,0.7538461538461538,0.7017543859649122
breast_cancer,Clean,20%,SKiP-average,1000.0,3.0,0.7978021978021979,0.7017543859649122
breast_cancer,Clean,20%,SKiP-average-minmax,1000.0,3.0,0.8,0.7631578947368421
breast_cancer,Clean,20%,KNNSVM,1000.0,5.0,0.789010989010989,0.7368421052631579
breast_cancer,Clean,20%,SKiP-multiply,1000.0,5.0,0.7538461538461538,0.7017543859649122
breast_cancer,Clean,20%,SKiP-multiply-minmax,1000.0,5.0,0.7538461538461538,0.7017543859649122
breast_cancer,Clean,20%,SKiP-average,1000.0,5.0,0.789010989010989,0.7456140350877193
breast_cancer,Clean,20%,SKiP-average-minmax,1000.0,5.0,0.7934065934065934,0.7368421052631579
breast_cancer,Clean,20%,KNNSVM,1000.0,7.0,0.8043956043956044,0.7456140350877193
breast_cancer,Clean,20%,SKiP-multiply,1000.0,7.0,0.7538461538461538,0.7105263157894737
breast_cancer,Clean,20%,SKiP-multiply-minmax,1000.0,7.0,0.7538461538461538,0.7105263157894737
breast_cancer,Clean,20%,SKiP-average,1000.0,7.0,0.7912087912087912,0.7456140350877193
breast_cancer,Clean,20%,SKiP-average-minmax,1000.0,7.0,0.7912087912087912,0.7456140350877193
breast_cancer,Clean,20%,KNNSVM,10000.0,3.0,0.7736263736263737,0.7280701754385965
breast_cancer,Clean,20%,SKiP-multiply,10000.0,3.0,0.7670329670329671,0.7017543859649122
breast_cancer,Clean,20%,SKiP-multiply-minmax,10000.0,3.0,0.7648351648351648,0.7017543859649122
breast_cancer,Clean,20%,SKiP-average,10000.0,3.0,0.7824175824175824,0.7368421052631579
breast_cancer,Clean,20%,SKiP-average-minmax,10000.0,3.0,0.7736263736263737,0.7280701754385965
breast_cancer,Clean,20%,KNNSVM,10000.0,5.0,0.7604395604395604,0.6929824561403509
breast_cancer,Clean,20%,SKiP-multiply,10000.0,5.0,0.7670329670329671,0.7017543859649122
breast_cancer,Clean,20%,SKiP-multiply-minmax,10000.0,5.0,0.7670329670329671,0.7017543859649122
breast_cancer,Clean,20%,SKiP-average,10000.0,5.0,0.756043956043956,0.7105263157894737
breast_cancer,Clean,20%,SKiP-average-minmax,10000.0,5.0,0.756043956043956,0.7105263157894737
breast_cancer,Clean,20%,KNNSVM,10000.0,7.0,0.7450549450549451,0.6842105263157895
breast_cancer,Clean,20%,SKiP-multiply,10000.0,7.0,0.7692307692307693,0.6929824561403509
breast_cancer,Clean,20%,SKiP-multiply-minmax,10000.0,7.0,0.7648351648351648,0.6929824561403509
breast_cancer,Clean,20%,SKiP-average,10000.0,7.0,0.7582417582417582,0.7017543859649122
breast_cancer,Clean,20%,SKiP-average-minmax,10000.0,7.0,0.7582417582417582,0.7017543859649122
breast_cancer,5%,0%,NaiveSVM,0.1,,0.9551166965888689,0.9142857142857143
breast_cancer,5%,0%,ProbSVM,0.1,,0.6140035906642729,0.6142857142857143
breast_cancer,5%,0%,NaiveSVM,1.0,,0.9622980251346499,0.9214285714285714
breast_cancer,5%,0%,ProbSVM,1.0,,0.6140035906642729,0.6142857142857143
breast_cancer,5%,0%,NaiveSVM,10.0,,0.9551166965888689,0.9071428571428571
breast_cancer,5%,0%,ProbSVM,10.0,,0.6140035906642729,0.6142857142857143
breast_cancer,5%,0%,NaiveSVM,100.0,,0.9551166965888689,0.9
breast_cancer,5%,0%,ProbSVM,100.0,,0.6157989228007181,0.6285714285714286
breast_cancer,5%,0%,NaiveSVM,1000.0,,0.9156193895870736,0.9071428571428571
breast_cancer,5%,0%,ProbSVM,1000.0,,0.8312387791741472,0.8714285714285714
breast_cancer,5%,0%,NaiveSVM,10000.0,,0.8078994614003591,0.8285714285714286
breast_cancer,5%,0%,ProbSVM,10000.0,,0.9084380610412927,0.9
breast_cancer,5%,0%,KNNSVM,0.1,3.0,0.9497307001795332,0.9214285714285714
breast_cancer,5%,0%,SKiP-multiply,0.1,3.0,0.6140035906642729,0.6142857142857143
breast_cancer,5%,0%,SKiP-multiply-minmax,0.1,3.0,0.6140035906642729,0.6142857142857143
breast_cancer,5%,0%,SKiP-average,0.1,3.0,0.940754039497307,0.9214285714285714
breast_cancer,5%,0%,SKiP-average-minmax,0.1,3.0,0.940754039497307,0.9214285714285714
breast_cancer,5%,0%,KNNSVM,0.1,5.0,0.9461400359066428,0.9214285714285714
breast_cancer,5%,0%,SKiP-multiply,0.1,5.0,0.6140035906642729,0.6142857142857143
breast_cancer,5%,0%,SKiP-multiply-minmax,0.1,5.0,0.6140035906642729,0.6142857142857143
breast_cancer,5%,0%,SKiP-average,0.1,5.0,0.9389587073608617,0.9214285714285714
breast_cancer,5%,0%,SKiP-average-minmax,0.1,5.0,0.9389587073608617,0.9214285714285714
breast_cancer,5%,0%,KNNSVM,0.1,7.0,0.9461400359066428,0.9214285714285714
breast_cancer,5%,0%,SKiP-multiply,0.1,7.0,0.6140035906642729,0.6142857142857143
breast_cancer,5%,0%,SKiP-multiply-minmax,0.1,7.0,0.6140035906642729,0.6142857142857143
breast_cancer,5%,0%,SKiP-average,0.1,7.0,0.940754039497307,0.9214285714285714
breast_cancer,5%,0%,SKiP-average-minmax,0.1,7.0,0.940754039497307,0.9214285714285714
